"timestamp","mNID","mMID","mHasAgg","mAggList","c1ID","c1MID","c1HasAgg","c1AggList","c2ID","c2MID","c2HasAgg","c2AggList","fpos2c1","fpos2c2","m_fpos2periph","m_agg2fpos","m_agg2periph","m_c1_agg2fpos","m_c2_agg2fpos","m_len","m_c1_len","m_c2_len","fileID","negneg","posneg","pospos","Type","fisRatio","fisRatio2"
28,82,83,TRUE,"[54]",84,85,TRUE,"[56]",85,86,FALSE,"[]",0.32,0,2.16518856467844,0.306274169979695,0.951959594928933,0,NA,3.24351421434673,2.5173319291267,1.12518856467844,"20210329_Tom70GFPMTSFlcMch_008y011",FALSE,TRUE,FALSE,"DUMP+/-",0.667544034523224,0.12392425169302
32,93,94,TRUE,"[63,62]",95,96,TRUE,"[65,64]",94,95,FALSE,"[]",0.178885438199983,0.4,4.8291931406035,0.24,0.645685424949238,0.419411254969543,NA,7.07907340968959,5.26193174877468,1.36518856467844,"20210329_Tom70GFPMTSFlcMch_008y011",FALSE,TRUE,FALSE,"DUMP+/-",0.682178706325248,0.0473448127430054
35,99,100,TRUE,"[69,68]",101,102,TRUE,"[71,70]",100,101,FALSE,"[]",0.16,0.16,4.97606255430612,0.513137084989848,0.725685424949238,0.4,NA,6.78811403399472,5.39448008873407,1.20518856467844,"20210329_Tom70GFPMTSFlcMch_008y011",FALSE,TRUE,FALSE,"DUMP+/-",0.733055238816867,0.0934812210720871
4,42,42,TRUE,"[51]",57,57,TRUE,"[68]",55,55,FALSE,"[]",0.08,0.512640224719052,4.94861089426551,0.53254833995939,2.72568542494924,0.499411254969543,NA,9.97672492826023,5.55448008873407,4.66174797925536,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.49601556922232,0.0971598009111112
5,63,63,TRUE,"[73,74,67]",72,72,TRUE,"[90,83,91]",71,71,FALSE,"[]",0.178885438199983,1.04076894650062,2.47146273465814,0.706274169979695,3.08401107461753,0.838822509939086,NA,7.61288462577709,5.00684465917414,2.851057759147,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.324642084590355,0.222256968142613
6,78,78,TRUE,"[96,95]",93,93,TRUE,"[111,110]",92,92,FALSE,"[]",0.16,0.16,7.86025739844297,0.965685424949238,4.36969649956677,0.838822509939086,NA,9.43230887813157,8.84436035782016,1.61891439469875,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.833333333333333,0.109414421130147
8,100,99,TRUE,"[116]",115,113,TRUE,"[133]",113,111,FALSE,"[]",0,1.01271911209377,4.92242211035301,0.419411254969543,5.34183336532255,0.419411254969543,NA,10.1711248893782,5.44134300374423,4.19597066954646,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.483960443302938,0.0785144773875248
9,124,122,TRUE,"[145,143,144]",142,139,TRUE,"[160,159]",141,138,FALSE,"[]",0.08,0.113137084989848,8.81172013310111,1.07882250993909,5.33488506424521,0.838822509939086,NA,10.4637716127897,9.49808618784046,1.53891439469875,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.842117016614801,0.109076169920589
9,127,124,TRUE,"[147,146]",145,142,TRUE,"[162,161]",143,140,FALSE,"[]",0.593632883186233,0,4.84301735407594,0.979411254969543,1.39832564966829,1.1057773097089,NA,5.35516071852419,5.08252049380514,1.17899978076594,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.90436452025115,0.168213527504308
14,206,203,TRUE,"[223,222]",221,218,TRUE,"[239,238]",222,219,FALSE,"[]",0.16,0.4,2.65841753442795,1.41205147968859,4.07046901411655,0.913137084989848,NA,7.79591373699656,4.371057759147,2.47665129933658,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.341001404596368,0.34690141966234
15,218,215,TRUE,"[237,236]",234,231,TRUE,"[253,251,252]",233,230,FALSE,"[]",0.08,0.486621002423858,9.22494910285062,0.645685424949238,5.77606255430612,0.69254833995939,NA,11.0701376675291,9.25758932756967,1.41205147968859,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.833318372354957,0.0654147839362015
17,250,246,TRUE,"[270,268,269]",267,262,TRUE,"[286]",266,261,FALSE,"[]",0.24,0.407921561087423,8.16653156842267,0.645685424949238,5.02861089426551,0.386274169979695,NA,10.1712232728303,8.65122327283031,1.4915546194178,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.802905545317972,0.0732716211408422
25,382,376,TRUE,"[394,392,393]",402,396,TRUE,"[410,408,409]",401,395,FALSE,"[]",0,0.43081318457076,7.17389134370361,0.306274169979695,4.27597066954646,0.306274169979695,NA,9.49858304811126,7.55966865341251,1.8115546194178,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.75525910626534,0.0409448386428662
31,482,475,TRUE,"[486,483,485]",498,491,TRUE,"[502,499,501]",497,490,FALSE,"[]",0.288444102037119,0.08,6.82125111898456,0.419411254969543,4.15764501987817,0.193137084989848,NA,9.57858304811126,6.91448008873407,2.71046901411655,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.71213571827094,0.0579244319522806
32,500,493,TRUE,"[503]",517,510,TRUE,"[517]",516,509,FALSE,"[]",0,0.24,2.93254833995939,1.49254833995939,0.592640224719052,2.30468520571518,NA,4.08469170440765,4.710044542528,1.13891439469875,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.717936273328776,0.337291690536982
33,515,508,TRUE,"[516,514,515]",534,527,TRUE,"[530,528,529]",533,526,FALSE,"[]",0.178885438199983,0.25298221281347,7.18761717372392,0.273137084989848,4.35597066954646,0.306274169979695,NA,9.4384911633516,7.52653156842267,2.32469170440765,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.761521841714752,0.0366098487523346
36,568,561,TRUE,"[559]",583,576,TRUE,"[574]",582,575,FALSE,"[]",0.614817045957576,0.604317797189525,2.65891439469875,0.8,0,0.992640224719052,NA,5.82193174877468,3.74997215384575,0.912640224719052,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.456706555390031,0.231286440978738
37,581,574,TRUE,"[573,571,572]",597,590,TRUE,"[587,585,586]",596,589,FALSE,"[]",0.512640224719052,2.75971012970565,7.20702842869346,0.339411254969543,4.27597066954646,0.339411254969543,NA,9.6779943030808,7.24016551368331,1.45891439469875,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.744682028423931,0.0449763423809404
39,614,606,TRUE,"[601,599,600]",630,621,TRUE,"[615,613,614]",629,620,FALSE,"[]",0,0.25298221281347,7.49957676865285,0.306274169979695,4.92870277902517,0.306274169979695,NA,10.2975893275697,7.9184911633516,1.36518856467844,"20210329_Tom70GFPMTSFlcMch_009y007",FALSE,TRUE,FALSE,"DUMP+/-",0.728284701408152,0.0392364871411892
20,96,97,TRUE,"[75]",98,99,TRUE,"[78]",100,101,FALSE,"[]",0.08,0.71133676975115,4.11597066954646,0.678822509939086,4.79479317948555,0.758822509939086,NA,8.53536366867998,4.43311882915384,4.38811403399472,"20210329_Tom70GFPMTSFlcMch_009y010",FALSE,TRUE,FALSE,"DUMP+/-",0.482225576942875,0.141574930247965
22,103,104,TRUE,"[81]",105,106,TRUE,"[85]",107,108,FALSE,"[]",0,0.178885438199983,4.48851900950585,0.678822509939086,5.16734151944494,0.645685424949238,NA,8.98222658369014,4.5874334042046,5.12702842869346,"20210329_Tom70GFPMTSFlcMch_009y010",FALSE,TRUE,FALSE,"DUMP+/-",0.499711176030236,0.131367843093909
25,113,114,TRUE,"[91]",116,117,TRUE,"[93,95]",117,118,FALSE,"[]",0.113137084989848,0.24,1.55832564966829,4.26978838432643,5.68752528896426,4.23665129933658,NA,9.48868452318916,8.13153636358178,1.79782878939749,"20210329_Tom70GFPMTSFlcMch_009y010",FALSE,TRUE,FALSE,"DUMP+/-",0.16422989360221,0.732619224576123
28,123,124,TRUE,"[101,103]",125,126,TRUE,"[105,107]",127,128,FALSE,"[]",0.357770876399966,0,3.99665129933658,1.17823376490863,5.17488506424521,0.758822509939086,NA,8.63712990377135,4.16047860443479,5.9141669979826,"20210329_Tom70GFPMTSFlcMch_009y010",FALSE,TRUE,FALSE,"DUMP+/-",0.462729094486754,0.227683079001965
4,60,61,TRUE,"[2523]",76,77,TRUE,"[2547]",75,76,FALSE,"[]",0.24,0,5.20988026908609,2.98459981964799,1.1857773097089,2.74459981964799,NA,6.04252049380514,5.08252049380514,0.865777309708899,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.862203160821269,0.364220766580575
7,100,101,TRUE,"[2583,2580]",115,116,TRUE,"[2604,2602]",112,113,FALSE,"[]",0.288444102037119,0.329848450049413,0.565685424949238,3.50242860904548,4.06811403399472,3.06929152405563,NA,9.34327475251891,7.97934906396857,0.945777309708899,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.0605446634004562,0.860946517176718
8,122,123,TRUE,"[2616]",138,139,TRUE,"[2640]",137,138,FALSE,"[]",0.16,0.08,5.29556569403533,3.09773690463783,1.20518856467844,2.87146273465814,NA,6.09506883376453,5.14929152405563,0.832640224719052,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.868827873558993,0.369072467985073
11,166,167,TRUE,"[2678,2680]",183,184,TRUE,"[2698,2701]",178,179,FALSE,"[]",0.08,0.577234787586473,7.80770905848358,4.52450793488833,1.47782878939749,4.39764501987817,NA,10.9570005825392,7.95162824834145,2.77724004436704,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.712577224001041,0.366885202986622
12,179,180,TRUE,"[2695]",196,197,TRUE,"[2715]",197,198,FALSE,"[]",0.16,0.24,6.6522169933719,0.419411254969543,5.92653156842267,0.45254833995939,NA,7.52235218041817,8.2633601385861,1.5852804494381,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.884326715078382,0.0593090078042366
20,305,306,TRUE,"[2859]",320,321,TRUE,"[2879]",317,318,FALSE,"[]",0.506359556046887,0.5,5.85457197349374,1.37841753442795,4.59597066954646,0.672640224719052,NA,8.54562973264074,5.46879466378484,2.63096587438734,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.685095441373,0.190573694724469
26,393,394,TRUE,"[2989]",409,409,TRUE,"[3011]",407,407,FALSE,"[]",0.506359556046887,0.593632883186233,5.55448008873407,0.865777309708899,4.66224483952616,0.506359556046887,NA,8.59239426419876,7.88462951340667,2.95096587438734,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.64644148277477,0.13485087216579
26,399,399,TRUE,"[3003,3004]",414,414,TRUE,"[3028,3029]",416,416,FALSE,"[]",0.08,0.113137084989848,2.96568542494924,0.866274169979695,0,0.946274169979695,NA,4.98410295937719,3.81724004436704,2.32419484413685,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.595028924787667,0.226065580421591
27,409,409,TRUE,"[3011]",422,422,TRUE,"[3034]",426,426,FALSE,"[]",0,0.577234787586473,1.09254833995939,0.45254833995939,0.546274169979695,0.678822509939086,NA,7.29866843417845,2.08535933681282,4.31665129933658,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.149691460820876,0.292893218813453
32,487,486,TRUE,"[3149]",502,501,TRUE,"[3174]",500,499,FALSE,"[]",0.288444102037119,0.08,4.37046251542408,1.5062741699797,2.5320514796886,1.36568542494924,NA,5.56996565515328,4.24988026908609,1.21891439469875,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.784648018678637,0.25631132559008
34,510,509,TRUE,"[3187,3184]",525,524,TRUE,"[3213,3211]",524,523,FALSE,"[]",0.524976189936267,0.506359556046887,5.98553134918861,1.81773690463783,3.78201713484188,2.28450793488832,NA,11.0320629176113,5.61976053817218,1.47264022471905,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.54255776040159,0.232945587093777
37,561,560,TRUE,"[3263]",577,576,TRUE,"[3289]",575,574,FALSE,"[]",0.08,0.113137084989848,4.28301735407594,1.36568542494924,2.56518856467844,1.36568542494924,NA,5.66193174877468,4.23615443906578,1.33205147968859,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.756458668899151,0.241769744023409
38,568,567,TRUE,"[3269]",585,584,TRUE,"[3293]",583,582,FALSE,"[]",0.226274169979695,0.16,2.85823376490863,1.70509667991878,4.03646752981726,1.56450793488832,NA,5.65488506424521,3.41724004436704,2.17164000548499,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.505445067837137,0.373651809908162
39,593,592,TRUE,"[3314]",609,608,TRUE,"[3336]",608,607,FALSE,"[]",0.339411254969543,0.43081318457076,4.26360609910639,1.51195959492893,2.39146273465814,1.45137084989848,NA,5.67565757879499,4.45674318409624,1.23832564966829,"20210329_Tom70GFPMTSFlcMch_009y013",FALSE,TRUE,FALSE,"DUMP+/-",0.751209184119175,0.261785541889065
6,57,57,TRUE,"[16]",69,69,TRUE,"[19]",61,61,FALSE,"[]",0.178885438199983,0,5.86594282339221,4.19448008873407,0.913137084989847,3.90193174877468,NA,8.37758932756967,5.97858304811126,2.49792067415716,"20210329_Tom70GFPMTSFlcMch_009y014",FALSE,TRUE,FALSE,"DUMP+/-",0.700194601815593,0.416928803626961
9,94,93,TRUE,"[25]",106,105,TRUE,"[28]",97,96,FALSE,"[]",0.178885438199983,0,5.58811403399472,3.41674318409624,1.97823376490863,3.36988026908609,NA,8.89690869777955,5.78075425871377,1.43146273465814,"20210329_Tom70GFPMTSFlcMch_009y014",FALSE,TRUE,FALSE,"DUMP+/-",0.628096142583701,0.379433354837868
19,203,202,TRUE,"[57]",214,213,TRUE,"[60]",206,205,FALSE,"[]",0.08,0.4,6.35212510861224,4.00134300374423,2.12450793488832,3.85506883376453,NA,8.81740555805035,6.68535407836175,2.25164000548499,"20210329_Tom70GFPMTSFlcMch_009y014",FALSE,TRUE,FALSE,"DUMP+/-",0.720407501593562,0.386473687881337
22,242,241,TRUE,"[68]",255,254,TRUE,"[72]",254,253,FALSE,"[]",0.512640224719052,0.16,6.14662345318233,4.72084614347343,0.833137084989847,5.35985242293184,NA,8.99140054365716,6.75817807260013,3.50435911757876,"20210329_Tom70GFPMTSFlcMch_009y014",FALSE,TRUE,FALSE,"DUMP+/-",0.683611348792415,0.434401596570942
27,308,307,TRUE,"[84]",322,321,TRUE,"[87]",321,320,FALSE,"[]",0.226274169979695,0.113137084989848,3.67063978625093,4.88084614347343,8.55148592972436,4.65457197349374,NA,10.2030405491422,6.46612659291153,3.76443800495348,"20210329_Tom70GFPMTSFlcMch_009y014",FALSE,TRUE,FALSE,"DUMP+/-",0.359759403931757,0.570760004002106
35,404,403,TRUE,"[108]",416,415,TRUE,"[111]",408,407,FALSE,"[]",0.24,0.53103672189407,5.56634779890334,3.45556569403533,1.91764501987817,3.21556569403533,NA,9.28218914721766,5.75898802362239,3.0631092388356,"20210329_Tom70GFPMTSFlcMch_009y014",FALSE,TRUE,FALSE,"DUMP+/-",0.599680496768573,0.383019156273218
39,186,187,TRUE,"[193,192,194]",192,193,TRUE,"[198,197,199]",188,189,FALSE,"[]",0.524976189936267,0.113137084989848,0.898914394698747,0.24,1.13891439469875,0.24,NA,8.67867493287092,7.28653156842267,0.752640224719052,"20210329_Tom70GFPMTSFlcMch_009y015",FALSE,TRUE,FALSE,"DUMP+/-",0.103577378073473,0.210726988013425
21,93,91,TRUE,"[271]",99,97,TRUE,"[276]",96,94,FALSE,"[]",0.32,0.512640224719052,3.61655941457692,1.3462741699797,0.24,0.979411254969543,NA,5.36752528896426,4.10125111898457,1.55832564966829,"20210329_Tom70GFPMTSFlcMch_010y001",FALSE,TRUE,FALSE,"DUMP+/-",0.673785258545989,0.27127127014072
22,100,98,TRUE,"[277,275]",107,105,TRUE,"[283,280]",106,104,FALSE,"[]",0.614817045957576,0.506359556046887,1.77841753442795,2.13205147968859,3.91046901411655,1.3462741699797,NA,8.24603470815187,5.00969649956677,2.56369798386606,"20210329_Tom70GFPMTSFlcMch_010y001",FALSE,TRUE,FALSE,"DUMP+/-",0.21566942140928,0.545216308323125
10,49,50,TRUE,"[19]",56,56,TRUE,"[21]",51,52,FALSE,"[]",0.554616984954482,0.506359556046887,2.16469170440765,1.71313708498985,3.83841103573548,1.86635955604689,NA,6.71565757879499,4.72988026908609,1.79832564966829,"20210329_Tom70GFPMTSFlcMch_010y003",FALSE,TRUE,FALSE,"DUMP+/-",0.32233503257265,0.441777390913646
36,200,200,TRUE,"[71]",206,206,TRUE,"[73]",202,202,FALSE,"[]",0.08,0.16,1.85891439469875,1.78635955604689,3.61213686575579,1.70635955604689,NA,6.58730408297245,4.61525260328385,1.81205147968859,"20210329_Tom70GFPMTSFlcMch_010y003",FALSE,TRUE,FALSE,"DUMP+/-",0.282196536137426,0.490048095200497
5,33,33,TRUE,"[22]",41,41,TRUE,"[27]",37,37,FALSE,"[]",0.524976189936267,0.53103672189407,0.965188564678442,0.306274169979695,0.838822509939086,0.113137084989848,NA,3.99565757879499,3.2368350688559,1.01205147968859,"20210329_Tom70GFPMTSFlcMch_010y006",FALSE,TRUE,FALSE,"DUMP+/-",0.241559379312359,0.240883324088963
14,99,99,TRUE,"[67]",105,105,TRUE,"[72]",104,104,FALSE,"[]",0.08,0.512249938994628,1.07313708498985,0.61254833995939,1.47882250993909,0.53254833995939,NA,4.98829780351404,4.0226123785648,1.5715546194178,"20210329_Tom70GFPMTSFlcMch_010y006",FALSE,TRUE,FALSE,"DUMP+/-",0.215130917852152,0.363382355268235
24,174,174,TRUE,"[118,116]",182,182,TRUE,"[123,121]",176,176,FALSE,"[]",0,1.01587400793602,7.78584443994008,4.14233022559335,1.5052804494381,4.54183336532255,NA,11.7683714324377,8.87121677413784,3.78427373151157,"20210329_Tom70GFPMTSFlcMch_010y006",FALSE,TRUE,FALSE,"DUMP+/-",0.66159064443527,0.347272767354979
35,255,255,TRUE,"[173,171]",262,262,TRUE,"[178,176]",258,258,FALSE,"[]",0.24,0.08,6.31379945894395,2.75597066954646,1.49899978076594,2.56283358455661,NA,11.1029072134803,6.467021930001,5.34861089426551,"20210329_Tom70GFPMTSFlcMch_010y006",FALSE,TRUE,FALSE,"DUMP+/-",0.568661823209532,0.303863342786304
19,68,69,TRUE,"[37,36]",71,72,TRUE,"[39,38]",72,73,FALSE,"[]",0,0.288444102037119,3.55882250993909,0.546274169979695,1.75195959492893,0.546274169979695,NA,7.76829130482157,3.99146273465814,3.92320112359526,"20210329_Tom70GFPMTSFlcMch_010y009",FALSE,TRUE,FALSE,"DUMP+/-",0.45812166025883,0.133072181381731
17,79,79,TRUE,"[48,47]",84,84,TRUE,"[51,50]",83,83,FALSE,"[]",0.5,0.08,2.83782878939749,0.193137084989848,3.03096587438734,0.16,NA,5.64847507434089,2.80469170440765,2.79096587438734,"20210329_Tom70GFPMTSFlcMch_011y004",FALSE,TRUE,FALSE,"DUMP+/-",0.502406180791837,0.0637212997420787
32,142,142,TRUE,"[94,93,92]",146,146,TRUE,"[97,96,95]",145,145,FALSE,"[]",0.512640224719052,0,2.26459981964799,0.4,2.63146273465814,0.24,NA,9.4135652555672,7.32721219821279,2.77724004436704,"20210329_Tom70GFPMTSFlcMch_011y004",FALSE,TRUE,FALSE,"DUMP+/-",0.240567708213282,0.150116350324171
35,153,153,TRUE,"[103,102,101]",157,157,TRUE,"[106,105,104]",156,156,FALSE,"[]",0.512640224719052,0.08,2.24518856467844,0.386274169979695,2.63146273465814,0.193137084989848,NA,9.35230887813156,7.32721219821279,2.77724004436704,"20210329_Tom70GFPMTSFlcMch_011y004",FALSE,TRUE,FALSE,"DUMP+/-",0.240067837144296,0.146790666989961
16,61,62,TRUE,"[52,51,50]",66,67,TRUE,"[56,55,54]",65,66,FALSE,"[]",0.113137084989848,0.178885438199983,3.19665129933658,0.45254833995939,3.64919963929597,0.306274169979695,NA,8.61004578276939,5.30025739844297,3.05037712935688,"20210329_Tom70GFPMTSFlcMch_011y008",FALSE,TRUE,FALSE,"DUMP+/-",0.371269953724728,0.124013039759781
28,120,121,TRUE,"[95,94]",125,126,TRUE,"[98,97]",124,125,FALSE,"[]",0.226274169979695,0.113137084989848,3.40870277902517,0.419411254969543,3.38174797925536,0.193137084989848,NA,8.23514246268817,4.56702842869346,3.38929152405563,"20210329_Tom70GFPMTSFlcMch_011y008",FALSE,TRUE,FALSE,"DUMP+/-",0.413921531348042,0.109560804940776
30,129,130,TRUE,"[101,100]",134,135,TRUE,"[104,103]",133,134,FALSE,"[]",0.506359556046887,0.32,3.24919963929597,0.32,3.42861089426551,0.16,NA,8.24886829270848,4.48702842869346,3.11615443906578,"20210329_Tom70GFPMTSFlcMch_011y008",FALSE,TRUE,FALSE,"DUMP+/-",0.393896413907842,0.0896559543705211
5,22,22,TRUE,"[12,13]",27,27,TRUE,"[15,16]",25,25,FALSE,"[]",1.01271911209377,0,6.55357175425967,0.273137084989848,0.758822509939086,0.193137084989848,NA,8.03951333741048,6.54503448891781,2.051057759147,"20210329_Tom70GFPMTSFlcMch_011y011",FALSE,TRUE,FALSE,"DUMP+/-",0.815170207351204,0.0400100680168856
5,20,21,TRUE,"[13,12]",25,26,TRUE,"[16,15]",24,25,FALSE,"[]",0,0.4,3.18342232958707,0.645685424949238,0.8,0.645685424949238,NA,6.23898802362239,3.38174797925536,2.60301735407594,"20210329_Tom70GFPMTSFlcMch_013y001",FALSE,TRUE,FALSE,"DUMP+/-",0.510246584467517,0.168625556223718
24,122,123,TRUE,"[66]",128,129,TRUE,"[69]",127,128,FALSE,"[]",0.24,0.08,1.10627416997969,2.51313708498985,3.47882250993909,2.33941125496954,NA,6.70761717372392,5.53506883376453,2.24469170440765,"20210329_Tom70GFPMTSFlcMch_013y001",FALSE,TRUE,FALSE,"DUMP+/-",0.164928042451999,0.694349690585519
28,145,146,TRUE,"[78]",151,152,TRUE,"[81]",150,151,FALSE,"[]",0,0.329848450049413,2.77724004436704,2.2262741699797,5.00351421434673,2.11313708498985,NA,8.15230887813156,5.37506883376453,2.34360609910639,"20210329_Tom70GFPMTSFlcMch_013y001",FALSE,TRUE,FALSE,"DUMP+/-",0.340669138753677,0.44494210960693
27,80,81,TRUE,"[119]",83,84,TRUE,"[124]",84,85,FALSE,"[]",0.53103672189407,0.178885438199983,2.39665129933658,1.89724004436704,0.193137084989848,2.15046901411655,NA,4.80134300374423,3.89592023568903,2.27782878939749,"20210329_Tom70GFPMTSFlcMch_013y009",FALSE,TRUE,FALSE,"DUMP+/-",0.49916269207753,0.441846309676436
5,16,17,TRUE,"[20,18,19]",20,21,TRUE,"[23,22]",18,19,FALSE,"[]",0.577234787586473,0.16,6.46106734946524,0.885685424949238,0.56,0.725685424949238,NA,7.90057048919445,7.98995389800974,1.57205147968859,"20210329_Tom70GFPMTSFlcMch_013y010",FALSE,TRUE,FALSE,"DUMP+/-",0.817797570226352,0.120554679345369
21,78,79,TRUE,"[80,79,78]",82,83,TRUE,"[85,84,82]",80,81,FALSE,"[]",0.08,0.24,7.03379945894395,0.626274169979695,0.513137084989848,0.579411254969543,NA,8.87280573840236,9.15582309247829,1.92535933681282,"20210329_Tom70GFPMTSFlcMch_013y010",FALSE,TRUE,FALSE,"DUMP+/-",0.792736780937397,0.0817582441525037
24,90,91,TRUE,"[93,92,91]",95,96,TRUE,"[97,98,96]",93,94,FALSE,"[]",0.5,0.5,1.92419484413685,1.25899978076594,0.993137084989847,0.785777309708899,NA,7.69221699337191,7.5184911633516,1.53164000548499,"20210329_Tom70GFPMTSFlcMch_013y010",FALSE,TRUE,FALSE,"DUMP+/-",0.250148279201543,0.395514547215091
